일자,언론사,제목,중요키워드
20170608,파이낸셜뉴스,"[제7회 대한민국 강소기업포럼] ""혁신 中企·스타트업이 4차 산업혁명의 주인공""","중소기업,4차,중소기업_대표,대기업,4차_산업혁명,주영섭,산업혁명,중소기업청_주영섭_청장,중소기업청,4차_산업혁명_시대,스타트업,대한민국,중소기업청_주영섭,대한민국_정부,환영사,대한민국_경제,혁신적_중소기업,전문가,오상배,제7회_대한민국,최영희,중심_경제,과거_대기업_중심_경제,中企,박미경_포시에스_대표,각계_전문가,맞춤형_교육,혁신_中企,정명진,대기업_위주,한국벤처투자,특별취재팀_최영희,조강래,특별취재팀_최영희_차장,과거_대기업,제7회_대한민국_강소기업포럼,중소기업진흥공단,김세종,중소벤처기업_중심_경제,유동수_국회_산업통상자원위원회_위원,포시에스,임채운,박미경,우리나라,웨스틴조선호텔,주영섭_중소기업청장,산업통상자원위원회_위원,유동수,강소,맞춤형_서비스"
20170608,파이낸셜뉴스,"[제7회 대한민국 강소기업포럼] 조주현 중소기업청 생산기술국장 ""중소기업 스마트팩토리 정책 기업별 맞춤형으로 이뤄져야""","스마트팩토리,스마트팩토리_정책,중소기업,1만,스마트팩토리_1만,기업_수준,스마트_혁신,중소기업청,제조업,최영희,디지털화,생산기술국장_중소기업,대한민국,4차,맞춤형,조주현,제조업_혁신,조주현_중소기업청,제조업_혁신_3.0,중소기업_대정에스알,정명진,419개_중소기업,조주현_중소기업청_생산기술국장,특별취재팀_최영희,특별취재팀_최영희_차장,제7회_대한민국_강소기업_포럼,스마트팩토리_도입_성과,스피드_팩토리,제7회_대한민국,아디다스,결국_정부,스마트화,기업들,때_아디다스_스피드_팩토리,생산기술국장,강소기업_포럼,big,독일식_모델,스몰,small,정명진_이보미,전략적_방향,한영준,송주용,4차_산업혁명,이유범,최재성,재고율,대응방안,액트"
20170608,한겨레,"국정위 “저출산 쇼크, 금세기 최대 재앙…대통령이 챙긴다”","저출산,위원회,국정기획위,위원장,저출산_대책,컨트롤타워,김진표_위원장,컨트롤타워_역할,저출산_쇼크,박광온_국정기획위,8일_저출산,박광온_국정기획위_대변인,대통령_주재,8일_저출산_대책,김진표,고용_정책,대변인,일자리,국정위_저출산,대통령_주재_회의,대통령_직속,박광온,박광온_대변인,애초_컨트롤타워,정부_예산,국정위_저출산_쇼크,문재인_정부,이날_국정기획위,유명무실,참여정부,5천만,적정_인구,적정_인구_5천만,3대,업무보고,애초_컨트롤타워_구실,금세기_최대_재앙,금세기,최우선,인수위원회_역할,합동_업무보고,각종_청년,금세기_최대,35만,2005년_참여정부,36만,절체절명,40만,구직수당,국공립어린이집"
20170608,경향신문,“저출산 해결도 국정 우선과제 5000만명 유지”,"저출산,국정기획위,저출산_공약,문재인_대통령,저출산_공약_실행_방안,문재인_대통령_공약,문재인,대변인,저출산_해결,국정기획위_박광온_대변인,국정_우선과제,국정기획위_박광온,유보통합,대통령_직속,대통령_직속_저출산고령사회위원회,저출산고령사회위원회,실행_방안,3대,국정_우선과제_5000만,저출산_해소,대기업,5세,국정기획위_합동보고,국가적_총력,국가적_총력_대응,적정인구,박광온,대기업_확대,일자리,3대_우선과제,5000만,기획위,산업혁명,실행_의지,7개_부처,문재인_정부,공약_후퇴,대기업_확대_적용,아동수당_지급,적정인구_5000만,11일_유보통합,참석자,보건복지부,교육부,신혼부부,위원회,기획재정부,청년고용의무할당제도,공공임대주택,컨트롤타워"
20170608,파이낸셜뉴스,부산서 '해양안전 엑스포' 열린다,"해양안전,해양안전_체험,해양안전_산업,해양안전_사고_체험,해양안전_사고,대한민국_해양안전,해양안전_엑스포,대한민국_해양안전_엑스포,대한민국,해양안전_체험_기회,해양안전_사고_예방,초청_해양안전,국제_해양안전,해양안전_산업_육성,대한민국_해양안전_엑스포_홈페이지,해양안전_체험_프로그램,해양안전_전문,국제_해양안전_비전,부산,첨단_해양안전,대한민국_해양안전_엑스포_사무국,제3회_대한민국_해양안전_엑스포,해양안전_의식,체험관_운영_해양안전_기술,제2회_대한민국_해양안전_엑스포,해양안전_산업혁명_비전,해양안전_산업혁명,첨단_해양안전_기술,체험관_운영,이용한,국제_해양안전_컨퍼런스,체험관,엑스포_홈페이지,450부스_운영,미국,전시장,산업_동향,초청_해양산업_비전_특강,산업_제품,드라코스,해양산업_혁명_비전,비전_특강,최신_기술_산업_동향,관련_산업_육성,엑스포_사무국,제3회_대한민국,이용한_vr_체험관,부산_해운대,가상현실,사전등록"
20170608,한국경제,콩나물 교실' 수업에 융합교육 꿈 못꿔…1980년대로 후퇴한 한국 대학,"등록금,대학_경쟁력,사립대_등록금,경쟁력,연간_등록금,등록금_동결,사립대,4차,교육부,등록금_동결_정책,예산_지원,4차_산업혁명,교육_혜택,서울시립대,사립대_평균_등록금,산업혁명,대학_근처,반값등록금,대형_강의,사립대_총장들,4차_산업혁명_경쟁,ct_수업,서강대,융합교육,세종대,교육부_관계자,한국대학교육협의회,대학들,반값,101명_이상인_대형_강의,서울,정부_지원사업,총장들,반값등록금_정책,콩나물_수업,대학_붕괴,한국_대학,인공지능,빅데이터,지방대,만큼,경상,정규상_성균관대_총장,중위권_대학,교육부_지원사업,연간_물가,핵심_교육,사립대_평균,염재호_고려대_총장,등록금_수입"
20170608,국민일보,GDP 대비 벤처 투자 0.13% 그쳐,"벤처_투자,벤처_투자_비중,우리나라_벤처,우리나라_벤처_투자_비중,투자_비중,우리나라,gdp,연간_벤처_투자_규모,연간_벤처,아시아_벤처,벤처_투자_시장,벤처캐피털,아시아_벤처_성장,투자_규모,기업주도형_벤처캐피털,대비_벤처기업_투자_비중,gdp_대비,연구위원,벤처_강국,미국,기업주도,중국,2015년_0.13%,기업주도형_cvc,시사점,벤처캐피털_국내외_비교,4차,이태규,이태규_한경연_연구위원,3조,한경연,캐피털,cvc,아시아,이태규_한경연,벤처_생태계,2015년_0.24%,2014년_0.11%,금융_기업,시대_주도권,정책적_시사점,대비_벤처기업,간_전략적_연계,정책_방향,4차_산업혁명,중소기업,보고서,한국경제연구원,활성화,산업혁명"
20170608,매일경제,"재계 ""큰그림서 너무 앞서가""…정부 ""속도조절할 수 있다""","간담회,대한상의,정부_정책,일자리_정책,정책_속도,일자리,정부_노동,비정규직,국정기획위,위원장,부회장,비정규직_전환,신산업,신산업_규제,문재인정부_국정,재계_목소리,일자리_정책_방향,문재인정부,재계_그림,속도_조절,일자리_현안,경제단체,간담회_직전,박용만_대한상의,다음달,박용만_대한상의_회장,국가_경제,정책_방향,경제_발전,비정규직_전환_문제,최저임금,경제계_속도,정규직_전환,신산업_규제_완화,분과위원,근로시간,문재인정부_국정_과제,재계_대표,맏형,경제단체_맏형,국가_경제_발전,위원회,양립_정책,이날_간담회,8일_재계,중구_대한상의,국정_전반,경제계_속도_조절론,김연명,근로시간_단축"
20170608,파이낸셜뉴스,"[제7회 대한민국 강소기업포럼] ""4차 산업혁명 맞는 中企, CEO부터 사고 방식 바꿔야 생존""","스마트_혁신,중소기업,파이낸셜뉴스,김주현_파이낸셜뉴스_사장,김주현_파이낸셜뉴스,4차,제조_혁신,스마트_공장,4차_산업혁명,산업혁명,4차_산업,혁신_스타트업,4차_산업혁명_시대,사물인터넷_플랫폼,스마트_공장_확산,플랫폼_경제,다품종,제조_현장,만큼_중소기업,스타트업,산업_현장,스마트_신산업,사물인터넷,스마트_공장_전략,파이낸셜뉴스_김주현_사장,대한민국,부회장,이상지,파이낸셜뉴스_김주현,빅데이터,한국여성벤처협회,상근부회장,제조_현장_스마트화_진행,스마트_공장_1만,개인맞춤형_다품종,전재호_파이낸셜뉴스,차석록_파이낸셜뉴스,임정효_파이낸셜뉴스,혁신_중소기업들,만큼,개인맞춤형_다품종_소량생산_방식,스마트화,고대진,이상지_카이스트_교수,전문가,전문가들,오상배,이종배,지역별_특화_스마트_신산업,웨스틴조선호텔"
20170608,서울경제,"[에셋+ The View] ""韓, 신흥국보다 저평가...새정부 지배구조 개선에 기대감 높다""","신흥국,신흥국_국가,한국,슈로더자산운용,에어스_매니저,신흥국_시장,에어스,신흥국_경제,금리인상,신흥국_자금,슈로더,브라질,시장_상황,펀드_운용,긍정적_요인,긍정적_영향,베스트_국가,연준,미국,러시아,글로벌_경제,앨런_에어스,보험사,슈로더_자산운용,지배구조_개선,긍정적_전망,슈로더_이머징,이머징_시장,세계_경제,베스트_종목,태평양_지역,평가_요인,신흥국_자금_수요,투자_심리,아시아_지역,그간_한국,동조화_현상,동조화,종목_선정,옥스포드대학,금리_인상,세계_경제_회복세,성장성,홍콩,점진적_금리인상,기금관리자,슈로더자산운용_이머징마켓_펀드상품_매니저,태평양,일본,종목_펀더멘탈"
20170608,서울경제,[어떻게 생각하십니까] 휴대폰 기본요금 폐지- 반대,"통신비,기본료,통신비_지출,가계_지출,기본료_폐지,통신_단가,통신_주파수,가계_통신비,영업_이익,통신_3사,소비자,동영상_데이터,pc_가격,휴대폰_기본료_폐지,단말기,폐지_압박,법적_권한,휴대폰_기본료,1대,단말기_1대,민간_기업,pc,주파수,데이터_사용,데이터_요금,기본료_폐지_찬성_측,가격_통제,뿐_서비스_가격,통신_주파수_대역,통신_지배적,통신_인프라,3사,통신비_부담,동영상_강좌,통신비_급증,데이터_요금_인상,휴대폰_기본요금_폐지,정부_통제하,통신사,억지_압박,소비자_후생,폐지_압박_강도,휴대폰,사기업,만큼_기본료,합리적_소비,가격_정책,선진_경제,e북,pc_업체"
20170608,충청일보,"행복도시, 미래형 첨단 스마트 교통도시로 거듭난다","행복도시_교통,행복도시,행복청,교통_4대_학회,교통정책,교통_4대,민ㆍ관ㆍ학_교통,행복도시_착공,미래_교통정책,토론회,구축_성과,미래_첨단,4대_학회,미래_교통정책_방향,행복도시_교통체계_구축_성과,행복도시_세종,세종시,민ㆍ관ㆍ학_교통_전문가들,한국토지주택공사,4대,행복도시_교통체계_구축,우리나라_도시_교통정책,김용석_행복청,사람_중심,전문가_토론회,행복도시_세종_교통정책_추진방안,행복도시_착공_10주년_기념,최기주,미래_첨단_스마트시티,민ㆍ관ㆍ학_협업,우리나라_도시,미래형_첨단,학회_부회장,행복도시_교통체계,행복도시_대중교통체계,착공_이래,4개_학회,4대_학회_연합_학술토론회,추진_방향,전문가,대중교통,김용석_행복청_기반시설국장,50km,세종,교통soc_분야,대한교통학회장_최기주,도로교통_분야,미래형_첨단_스마트_교통도시,대한교통학회장_최기주_교수,첨단교통체계_구축"
20170608,헤럴드경제,4차산업혁명..400조 ‘AI 인공지능’ 최대 수혜주는?,"ai,인공지능,ai_인공지능,수혜주,산업혁명,증권투자,4차,인공지능_스피커,4차_산업혁명,ai_인공지능_최대_수혜주,ai_인공지능_분야,인공지능_스피커_시장,인공지능_분야,전문가,최대_수혜주,핵심_분야,1차_산업혁명,4차_산업혁명_시대,밥tv,ai_세계화_전략,삼성전자,선두주자,ai_세계화,ai_인공지능_s,김석현_전문가,김석현_전문가_장중_무료방송,밥tv_무료방송,증권투자_성공파트너_밥tv,증권투자_성공파트너_밥tv_문의,초기_시장_선두주자,issue_종목,갤럭시,증권투자_성공파트너,1차_산업혁명_증기기관,시리_스피커,데이터기반_산업혁명,구글,초기_시장,1차,3차,밥tv_문의,전문가들,김석현,장중_무료방송,자사_전략,핵심_키워드,핵심_경쟁력,관련_수혜주_확인,밥tv_hot_issue_종목,증권_전문가들"
