일자,언론사,제목,중요키워드
20170704,한국일보,"창원 골프연습장 살인 피의자, 동일 범행 3~4차례 계획했다","심천우,피의자,피의자_심천우,범행_계획,심천우_진술,4월_심천우,범행_부인,피의자_3명,계획_범죄,강도_계획,강정임,범행_동기,경찰_죄의식,3명,경남,범행_대상,부산,강도_계획_범죄,동일_범행,a씨_살해,살해_혐의,죄의식,서울시_소재_모텔,피의자_심천우_채무상태,2명,골프연습장,서울시_중랑구_모텔,범행_당일_골프연습장,미검_피의자_2명,범행_당일,미검_피의자,동일_범행_3~4차례_계획,중랑구,4월_지인_3명,a씨,차량_번호판,동대구역_인근_모텔,여자친구_강정임,피의자들,서울시,서울시_소재,경남_창원서부경찰서,경남_함안군,서울시_중랑구,남해고속도로,연습장,사상구_주례동_모텔,프로파일러,마대,4월_지인"
20170704,디지털타임즈,"유영민 ""휴대전화 분리공시제 강력 추진""","후보자,통신비,삼성전자,분리공시제,통신비_인하,통신비_정책,단통법,정부_정책,사업자,가계통신비_인하,보편요금제,유영민,이날_배달,가계통신비_공약,이날_자리,유영민_휴대전화_분리공시제,가계통신비_비중,무소속,김진해_삼성전자,부동산,윤종오_무소속_의원,하지만_이날_증인,하지만_이날,보편요금제_신성,할인율,윤종오,유영민_휴대전화,지원금,제조사,윤종오_무소속,이통사,가계지출,미래부,신성,민간_사업자_협조,이날_배달_애플리케이션_업체들,장관_후보자,가계지출_가운데_가계통신비_비중,민간_사업자,휴대전화,유영민_미래창조과학부_장관_후보자,온라인,통신비_혜택,국내_이통_시장,추혜선_정의당_의원,도덕성_검증,김진해_삼성전자_모바일영업팀장,마케팅_비용,최고_책임자,청문회"
20170705,서울경제,"아시아신탁, ‘평택 센트럴 라마다호텔’ 7월 분양","평택,평택_센트럴,라마다호텔,대규모,비즈니스_수요,평택_센트럴_라마다호텔,비즈니스_시설,평택시,평택_센트럴_라마다_호텔,고급_호텔,평택_지제역,호텔_여행객,대규모_산업단지,호텔_위탁,경기도_평택시,경우_비즈니스_호텔_여행객,호텔_위탁_운영_전문기업,삼성전자,삼성반도체평택캠퍼스,피엔에스호텔,대한민국,수서역,위탁_운영,피트니스,경기도,대규모_개발_호재,간_srt_개통,산업단지,srt,srt_개통,삼성반도체평택캠퍼스_준공,라마다_호텔,추가_인구,팽성읍,4번지,1호,강남구,서울시,평택_지제역_간_srt개통,8만,경기도_평택시_지산동,대한민국_부동산_시장,3번지,2배,비지니스_수요,서울,운영_전문기업,미군기지,수서,대형_호재"
20170705,서울경제,"“전세난 NO”, 서울 출퇴근 편한 경기권 새아파트 ‘눈길’","서울,서울_평균,경기도,경기도_평균,경기도_아파트,서울_전셋값,서울_출퇴근,지역_아파트,힐스테이트,힐스테이트_브랜드타운,서울_접근성,평균_4억,지역_아파트_평균_매매가격,아파트_구입,삼성전자,전셋값,서울_강남,서울_도심,힐스테이트_평택,경기도_평택시,경기권_아파트,4억,고덕산업단지,평택,서울_평균_전세가격,아파트_인기,삼성전자_반도체,평균_매매가격,반도체,3차,경기도_평균_매매값,경기도_김포시,지제역,srt,평균_7대,경기도_용인시,1차,부동산114,중형_아파트_기준,접근성,중형_아파트,srt_지제역,경기권,서울_강남역,힐스테이트_브랜드,서울_수서역,고덕산,평택_도심,평택시,4개"
20170705,서울신문,“靑 동원하는 최순실 무서웠다”… ‘독일 금고지기’ 이상화 증언,"최씨,이씨,삼성,독일,독일_하나은행,삼성전자,대출_방식,비덱,자금_대출,하나은행,청와대,법인장,독일_하나은행_계좌_예금,이상화_증언,대출_관련_협의,회사_이름_변경_주장,변경_주장,이상화,제3자_담보_대출_방식,최순실,keb하나은행_독일_프랑크푸르트_법인장,삼성전자_이재용,회사_명칭,변호인단,회사_이름,keb하나은행_독일,삼성_측_변호인단,독일_금고지기,유럽통합법인_관련_리포트,프랑크푸르트_법인장,유럽통합본부_관련_지시,서울중앙지법,대출_방법,유럽,이재용,유럽통합법인,삼성전자_이재용_부회장,프랑크푸르트,계좌_예금,유럽통합본부,실제_삼성전자,5일_서울중앙지법,이날_특검,5일_서울중앙지법_형사합의27부,계좌_개설,삼성_핑계,당시_청와대_경제수석,제3자_담보,김진동,정책조정수석"
20170705,매일경제,수익률 10%·年 2700만원 연금…호주는 `은퇴자 천국`,"호주,호주_퇴직연금,연금_운용,퇴직연금,퇴직연금_운용,퇴직연금_제도,퇴직연금_펀드,근로자,운용_수익률,수익률,자산_비중,연금_운용_주체,슈퍼애뉴에이션,퇴직연금_덕분,dc,호주_시드니,호주_근로자들,결산일_기준_호주_퇴직연금,db,운용사,운용_경쟁,운용_방법,호주_2위,호주_퇴직연금_적립금,대체투자_비중,전문가,은퇴자,연금_선진국,호주_금융당국,호주_최대,호주_시드니_현지,대체투자,인베스터스,대체투자_전문,퇴직연금_제도_도입,웨븐,연평균,운용_주체,관계자,_현금성_자산_비중,결국_연금,호주_금융학회장,사실상_연금,연금_강국,기준_은퇴자,디폴트옵션,자산배분_투자,연금_가입자,ifm인베스터스,1년_수익률"
20170705,경인일보,"무등록·대여 등 불법 행위… 경기도, 부동산 업소 35곳 적발","부동산,부동산_업소,부동산_중개_명칭,불법_행위,부동산_중개,무등록,부동산_업소_35곳_적발,자격증,3건,명칭_사용,자격증_대여,부동산_업소들,무등록_중개행위,9건,경기도,중개행위,35개_업소,232개_부동산,9개,4건,시군,주택_매매,35곳_적발,정식_등록,공인중개사_자격증,나머지_20개,업소들,주택_매매_계약,지난달_28일,9개_시군,서명날인_누락,정식_등록_사업자,나머지_20개_위반업소,행정처분,지난달_28일_부천,과태료,여주,파주,김포,남양주,평택,동두천,위반업소,용인,가평,부천,사업자,공인중개사,사법기관,업무정지"
20170705,제민일보,팍팍해지는 서민 삶…가계부담 가중,"물가_상승,진료비,도내_소비자물가지수,동월_대비_1.9%,도내_서민가계_부담,전년_동월,동월_대비,6월_도내,6월_도내_소비자물가지수,제주지역,소비자물가지수,임대료_상승,3.7%_상승,전년동월_대비_2.9%,교육_관련_물가,3%포인트_이상_상승,고물가_부담,부동산_가격,수산물_물가,의료비_부담,도내_서민가계,전년동월_대비,전국_17개,소비자,부동산가격_급등,전국_17개_시,도민_식생활,호남,통계청,물가안정대책,제주,학교급식비,서비스료,납입금,신선식품물가지수,신선,유치원,급식비,축산물,사무소,집세상승,보험서비스료,입원진료비,미용료,식재료비,생활물가지수,돼지고기,급상승,임대료,치과진료비"
20170705,파이낸셜뉴스,서울 '강남' 경기도 '과천'이 부촌,"부촌_1위,강남,1위,경기도_부촌_1위,경기도_부촌,부촌_1위_자리,서울_강남,경기도_부촌_3위,경기도,서울,부촌_자리,3위,과천,강남_아파트값,서울_최고_부촌_자리,6위,6월_기준,서울_아파트값,수도권_부촌,2015년_1위_자리,2위,하남,2015년_1위,6월_기준_8억,9억,전통_부촌,수도권_부촌_지도,부촌_지위,하지만,기준_서초,강남구,성남,하지만_2001년,아파트값_회복,매매가격,가구당_평균,가구당_평균_매매가격,12억,2016년_3위,광명,용인,서울_최고,2008년_글로벌,5억,23일_기준,8억,2008년_글로벌_금융위기,위례,보금자리,하남미사"
20170705,한국일보,부서간 칸막이 탓에 세금 수백억 덜 걷은 국세청,"부동산,감사원,미신고_세금,국세청,미신고,000여만,미신고_세금_345억,부동산_건설,양도거래_자료,3만,법인세,소득세,누락_세금,부동산_등기자료,부동산_등기자료_50만,000여건,50만,2011~2015년_부동산,표본_점검,1억,부동산_과세자료_활용_실태,2011~2015년_부동산_등기자료_50만,종합소득세,활용_실태,결과_양도거래_3만,5억,345억,표본_점검_대상_외,건설업자,부동산_과세자료,종합소득세_5억,5명,결과_양도거래,5일_감사원,등기자료_50만,2만,세무서장,대법원,46개_법인,미활용,부서간_칸막이,부가가치세_1억,나머지_등기자료,예천군,31채,경북,부서간_칸막이_탓,자산과세국,납세국,실지감사"
20170705,파이낸셜뉴스,"21살 그리스 공주, 왕세자 아빠와 합동 생일파티 '화제'","왕세자,올림피아_공주,파블로스_그리스_왕세자,영국,파블로스_그리스,파블로스_왕세자,21살_그리스_공주,파블로스,게티,맏딸_올림피아_공주,마리아_올림피아_공주,유명_디자이너,합스부르크,거대_생일,상속자,힐튼,21살_그리스,퍼스텐버그,미국,2일_영국,맏딸_올림피아,콘스탄티노스,영국_런던,생일파티,마리아_올림피아,합동_생일파티_화제,합동_생일파티,디자이너_발렌티노,왕세자_부녀,부동산,오스트리아_합스부르크,포피,왕세자_아빠,네덜란드,샹탈,로스차일드,각국,맥시마,오스트리아,니키,거대_생일_케이크,마리,지방시,다이앤,유명인사들,발렌티노,2일_영국_코츠월드,명품브랜드_지방시_상속자_조,런던,영국_데일리메일"
20170705,세계일보,송중기 결혼 결심과 함께 100억원 이태원 집 구입¨송송 커플 부동산만 370억원 이상,"송혜교,송중기,송중기_부동산,부동산,송중기_결혼,송혜교_삼성동,100억,삼성동,이태원,2016년_송중기,이태원_100억,결혼_소식,커플_부동산,2016년_100억,결혼_약속,이태원_집_구입,단독주택_구입,송중기_결혼_결심,3채,2층,서울_삼성동,370억,현대,단독주택,뉴욕,30억,5일_송중기,지상_2층_대지,송혜교_원_대박,부동산_업자,현대주택단지_인근,서울,보유_부동산,현대주택단지_인근_전용면적_206.4,지상_2층,삼성동_현대주택단지내_집,1월_서울_용산구_이태원,차인표,삼성그룹,삼성동_현대주택단지내,용산구_이태원,이건희_삼성그룹_총수,연면적_324.8,이건희,합산_재산,원선,3달,복층_빌라,대지_581.6,대지_454.6"
20170705,매일경제,잇단 대형 수주에 다시 뛰는 건설株,"주가_상승,국외_수주,수주_확보,수주_물량,대형_수주,상반기,금호산업_주가,지난달_5일,1조,2조,주가_상승_원인,실적_개선_전망,실적_개선,규모_신규_수주_물량,국외_수주_목표액_3조,수주_확보_덕분,본격화,금호산업,저가_수주,건설주_주가,대형_수주_가능성,수주_달성,건설_경기,이날_9.5%_상승,베트남_부동산_개발_사업,대규모_신도시_개발_사업,29.7%_상승,8.2%_상승,워크아웃,지난달_22일_단기_저점,2주,2만,신고가,실적_반영,3조,실적_악화,5일_1.3%,베트남,대규모,1만,부동산,신도시,건설_경기_위축,지난달_22일,원어치,gs건설_주가,달_새_29.7%_상승,국외_현장,사회간접자본_투자,단기_저점"
20170705,한겨레,제주 곶자왈이 물었다,"곶자왈,제주_곶자왈,제주,곶자왈_공유,곶자왈_경계,선흘곶,사람들,이젠,10여,생명력,제주도,이젠_제주도,제주_생명수,곶자왈_공유_개념,곶자왈_경계_용역,이젠_동백동산,제주사파리월드,꽃들,동백동산,선흘,이젠_동백동산_옆,자연_바람,고사리_수풀,4·3시기_죽음,10여_년_전,자연환경국민신탁,시민단체,자연환경,묘산봉,중생대,덩굴식물,주민들,돌길,김형조,부동산,선흘리,허영선제주,연구소장,원시림,한라산,정책수립,난개발,팥배나무,김형조씨,역사유산,흔적들,교통난,목적지,여행자,생명수"
20170705,영남일보,집주인 사는 다가구도 임대 사업자 등록 가능,"재건축,부동산,집주인,시행령,설계_의무,의무_대상,내진설계_의무,설계_의무_대상,내진설계_의무_대상,재건축_초과이익환수제,내진_설계_의무_대상,조합원,계약서,재건축_초과이익환수제_유예,등록_가능,입주민,공인중개사,세입자,3천만,임대_사업자_등록_가능,개정안,공동주택관리법_시행령_개정안,건축법_시행령_개정안,내진_설계,내진설계_여부,다가구,공동주택관리법_시행령,건축법_시행령,정부_지정,세금_감면,임대료,재건축_단지,부동산_관련_제도,유예_기간,6개,부동산_매매,임대차,부동산_전자계약,관할_지자체,지자체,가구당_평균_3천만,재연장,민간임대사업자_등록,의무화,민간임대_등록,공동주택,임대_사업자,건축법,정부_지정_전자문서보관센터,세금_감면_혜택"
20170705,영남일보,[김재권 변호사의 부동산 읽기] 인접 토지에 전주 설치해 전기 공급 받을 권리,"전주_설치,전주,a사,전기_공급,아파트_부지,도로부지,아파트_건설업체_a사,쌍방_토지,인접_토지,토지_소유자,아파트_건설업체,민법,부동산,다음카페,1항,점_전기시설_설치,전주_6개,기타_제반,다음카페_부동산,시설녹지,기타_제반_사정,다음카페_부동산_건설법률상담실,민법_218조_1항,전기수급권_확인,위치적_형상,상린지,이격거리,이용자,대법원,이해득실,민법_218조,아파트_330가구,가스관,소유권_행사,상가건물,울산지법,수도시설권,건설법률상담실,울산시,소수관,토지소유자,선고_2016가합,선고_2015다,지형적,사업시행자,가합,사업지구,지리_상황,이격거리_확보,상린지_이용자"
